ts in ms,player id,group id,x in m,y in m
8320,4,1,11.391,1.847
8320,9,1,6.882,-1.835
8320,3,1,9.909,-6.889
8320,8,1,4.115,-3.505
8320,20,2,10.174,-5.258
8320,16,2,6.693,-1.055
8320,22,2,5.749,-2.201
8320,21,2,11.391,0.777
8320,19,2,5.621,2.746
8360,4,1,11.360,1.893
8360,3,1,9.909,-6.879
8360,7,1,4.167,2.557
8360,8,1,4.158,-3.505
8360,9,1,7.029,-1.875
8360,21,2,11.403,0.829
8360,20,2,10.183,-5.270
8360,16,2,6.812,-1.061
8360,22,2,5.727,-2.225
8360,19,2,5.547,2.673
8400,9,1,7.160,-1.963
8400,4,1,11.421,1.957
8400,7,1,4.075,2.463
8400,3,1,9.912,-6.879
8400,8,1,4.203,-3.505
8400,21,2,11.461,0.860
8400,22,2,5.764,-2.228
8400,19,2,5.517,2.591
8400,20,2,10.183,-5.246
8400,16,2,6.968,-1.058
8440,8,1,4.246,-3.548
8440,4,1,11.421,2.027
8440,3,1,9.912,-6.873
8440,9,1,7.306,-2.036
8440,7,1,3.990,2.417
8440,22,2,5.743,-2.249
8440,19,2,5.419,2.512
8440,16,2,7.090,-1.058
8440,21,2,11.467,0.902
8440,20,2,10.193,-5.261
8480,4,1,11.430,2.076
8480,8,1,4.289,-3.594
8480,7,1,3.883,2.362
8480,3,1,9.912,-6.870
8480,9,1,7.452,-2.085
8480,19,2,5.371,2.441
8480,20,2,10.211,-5.252
8480,21,2,11.485,0.942
8480,16,2,7.206,-1.055
8480,22,2,5.773,-2.283
8520,8,1,4.377,-3.636
8520,9,1,7.605,-2.140
8520,7,1,3.792,2.295
8520,3,1,9.915,-6.864
8520,4,1,11.433,2.124
8520,22,2,5.803,-2.320
8520,19,2,5.328,2.377
8520,21,2,11.491,0.991
8520,16,2,7.318,-1.049
8520,20,2,10.223,-5.243
8560,8,1,4.462,-3.679
8560,3,1,9.921,-6.867
8560,7,1,3.682,2.222
8560,9,1,7.754,-2.188
8560,4,1,11.442,2.167
8560,20,2,10.232,-5.212
8560,21,2,11.503,1.055
8560,22,2,5.861,-2.344
8560,16,2,7.459,-1.042
8560,19,2,5.325,2.307
8600,9,1,7.904,-2.243
8600,4,1,11.436,2.210
8600,3,1,9.921,-6.867
8600,8,1,4.551,-3.722
8600,7,1,3.578,2.170
8600,19,2,5.294,2.249
8600,22,2,5.898,-2.377
8600,16,2,7.577,-1.039
8600,20,2,10.241,-5.203
8600,21,2,11.500,1.103
8640,8,1,4.593,-3.767
8640,3,1,9.921,-6.867
8640,4,1,11.436,2.256
8640,7,1,3.490,2.128
8640,9,1,8.035,-2.286
8640,21,2,11.500,1.146
8640,16,2,7.666,-1.039
8640,20,2,10.241,-5.203
8640,19,2,5.252,2.164
8640,22,2,5.941,-2.423
8680,7,1,3.399,2.085
8680,3,1,9.918,-6.870
8680,9,1,8.214,-2.317
8680,4,1,11.421,2.295
8680,8,1,4.682,-3.853
8680,19,2,5.221,2.106
8680,20,2,10.244,-5.188
8680,21,2,11.491,1.195
8680,22,2,5.980,-2.460
8680,16,2,7.779,-1.042
8720,4,1,11.378,2.338
8720,7,1,3.313,2.039
8720,9,1,8.346,-2.359
8720,8,1,4.767,-3.898
8720,3,1,9.918,-6.870
8720,21,2,11.491,1.238
8720,20,2,10.244,-5.188
8720,16,2,7.867,-1.042
8720,22,2,6.023,-2.502
8720,19,2,5.221,2.064
8760,7,1,3.243,2.003
8760,8,1,4.856,-3.941
8760,4,1,11.345,2.387
8760,9,1,8.492,-2.417
8760,3,1,9.909,-6.873
8760,21,2,11.470,1.283
8760,19,2,5.197,2.003
8760,20,2,10.241,-5.173
8760,16,2,7.983,-1.045
8760,22,2,6.066,-2.527
8800,8,1,4.898,-3.984
8800,3,1,9.909,-6.870
8800,9,1,8.620,-2.466
8800,4,1,11.293,2.435
8800,7,1,3.203,1.984
8800,20,2,10.235,-5.157
8800,22,2,6.099,-2.548
8800,16,2,8.080,-1.052
8800,21,2,11.412,1.359
8800,19,2,5.154,1.975
8840,3,1,9.894,-6.876
8840,4,1,11.247,2.493
8840,9,1,8.766,-2.521
8840,8,1,4.987,-4.026
8840,7,1,3.152,1.960
8840,21,2,11.387,1.405
8840,19,2,5.133,1.929
8840,16,2,8.187,-1.058
8840,22,2,6.145,-2.569
8840,20,2,10.226,-5.139
8880,8,1,5.072,-4.072
8880,9,1,8.894,-2.548
8880,4,1,11.198,2.533
8880,7,1,3.139,1.954
8880,3,1,9.894,-6.873
8880,16,2,8.248,-1.061
8880,20,2,10.217,-5.127
8880,19,2,5.054,1.878
8880,22,2,6.169,-2.585
8880,21,2,11.333,1.469
8920,7,1,3.109,1.942
8920,8,1,5.160,-4.158
8920,9,1,9.053,-2.624
8920,4,1,11.192,2.603
8920,3,1,9.882,-6.879
8920,20,2,10.208,-5.075
8920,16,2,8.397,-1.055
8920,19,2,5.069,1.844
8920,21,2,11.308,1.503
8920,22,2,6.242,-2.594
8960,3,1,9.882,-6.873
8960,9,1,9.181,-2.640
8960,8,1,5.246,-4.203
8960,7,1,3.118,1.951
8960,4,1,11.107,2.673
8960,22,2,6.252,-2.643
8960,21,2,11.259,1.558
8960,19,2,4.999,1.807
8960,16,2,8.474,-1.058
8960,20,2,10.205,-5.066
9000,7,1,3.079,1.942
9000,8,1,5.334,-4.246
9000,9,1,9.324,-2.682
9000,4,1,11.089,2.704
9000,3,1,9.863,-6.882
9000,22,2,6.343,-2.658
9000,21,2,11.229,1.603
9000,19,2,5.017,1.771
9000,20,2,10.187,-5.008
9000,16,2,8.614,-1.052
9040,4,1,11.025,2.752
9040,3,1,9.824,-6.876
9040,9,1,9.415,-2.722
9040,7,1,3.057,1.951
9040,8,1,5.422,-4.289
9040,22,2,6.383,-2.707
9040,19,2,4.953,1.750
9040,16,2,8.699,-1.055
9040,20,2,10.183,-5.002
9040,21,2,11.186,1.689
9080,3,1,9.796,-6.889
9080,8,1,5.550,-4.331
9080,7,1,3.015,1.942
9080,4,1,10.997,2.795
9080,9,1,9.553,-2.774
9080,21,2,11.189,1.710
9080,16,2,8.821,-1.049
9080,22,2,6.456,-2.731
9080,20,2,10.168,-4.980
9080,19,2,4.968,1.713
9120,7,1,2.999,1.945
9120,3,1,9.772,-6.895
9120,4,1,10.958,2.832
9120,8,1,5.639,-4.377
9120,9,1,9.674,-2.810
9120,19,2,4.968,1.707
9120,20,2,10.150,-4.956
9120,16,2,8.928,-1.045
9120,21,2,11.159,1.759
9120,22,2,6.526,-2.762
9160,7,1,2.950,1.932
9160,8,1,5.727,-4.420
9160,4,1,10.921,2.880
9160,9,1,9.796,-2.865
9160,3,1,9.732,-6.910
9160,22,2,6.617,-2.798
9160,19,2,5.029,1.713
9160,21,2,11.150,1.792
9160,20,2,10.132,-4.932
9160,16,2,9.074,-1.039
9200,9,1,9.900,-2.874
9200,3,1,9.699,-6.904
9200,4,1,10.839,2.899
9200,8,1,5.855,-4.420
9200,7,1,2.938,1.945
9200,19,2,4.968,1.704
9200,20,2,10.095,-4.941
9200,16,2,9.144,-1.045
9200,22,2,6.675,-2.832
9200,21,2,11.083,1.847
9240,3,1,9.656,-6.916
9240,8,1,5.944,-4.420
9240,4,1,10.824,2.920
9240,9,1,10.010,-2.935
9240,7,1,2.893,1.936
9240,19,2,5.029,1.707
9240,22,2,6.791,-2.829
9240,20,2,10.077,-4.907
9240,16,2,9.275,-1.042
9240,21,2,11.058,1.899
9280,9,1,10.083,-2.938
9280,4,1,10.750,2.929
9280,3,1,9.632,-6.907
9280,7,1,2.890,1.945
9280,8,1,6.032,-4.420
9280,19,2,4.968,1.701
9280,21,2,11.003,1.981
9280,20,2,10.049,-4.926
9280,22,2,6.876,-2.856
9280,16,2,9.351,-1.049
9320,8,1,6.160,-4.420
9320,4,1,10.711,2.960
9320,7,1,2.886,1.939
9320,9,1,10.226,-2.957
9320,3,1,9.617,-6.922
9320,16,2,9.467,-1.045
9320,19,2,5.029,1.704
9320,22,2,6.965,-2.853
9320,20,2,10.028,-4.886
9320,21,2,10.961,2.003
9360,7,1,2.886,1.948
9360,9,1,10.305,-2.950
9360,8,1,6.248,-4.420
9360,4,1,10.607,3.002
9360,3,1,9.559,-6.913
9360,20,2,10.001,-4.865
9360,19,2,5.011,1.698
9360,22,2,7.023,-2.871
9360,21,2,10.915,2.070
9360,16,2,9.519,-1.052
9400,7,1,2.899,1.951
9400,3,1,9.525,-6.916
9400,8,1,6.380,-4.420
9400,9,1,10.406,-2.966
9400,4,1,10.537,3.030
9400,20,2,9.991,-4.843
9400,21,2,10.857,2.124
9400,22,2,7.096,-2.883
9400,16,2,9.610,-1.055
9400,19,2,5.011,1.695
9440,8,1,6.511,-4.420
9440,7,1,2.902,1.963
9440,9,1,10.504,-2.954
9440,4,1,10.446,3.066
9440,3,1,9.476,-6.904
9440,20,2,9.970,-4.825
9440,16,2,9.684,-1.058
9440,21,2,10.781,2.179
9440,19,2,4.993,1.689
9440,22,2,7.132,-2.890
9480,9,1,10.607,-2.984
9480,7,1,2.908,1.963
9480,3,1,9.446,-6.919
9480,4,1,10.412,3.106
9480,8,1,6.596,-4.462
9480,21,2,10.747,2.231
9480,20,2,9.985,-4.776
9480,16,2,9.802,-1.052
9480,22,2,7.230,-2.893
9480,19,2,5.054,1.698
9520,4,1,10.299,3.130
9520,8,1,6.727,-4.508
9520,9,1,10.674,-3.008
9520,3,1,9.403,-6.904
9520,7,1,2.911,1.972
9520,20,2,9.964,-4.764
9520,22,2,7.291,-2.896
9520,19,2,5.035,1.695
9520,21,2,10.683,2.310
9520,16,2,9.845,-1.055
9560,8,1,6.858,-4.551
9560,3,1,9.354,-6.919
9560,4,1,10.238,3.185
9560,9,1,10.805,-3.039
9560,7,1,2.911,1.972
9560,22,2,7.355,-2.902
9560,19,2,5.093,1.707
9560,21,2,10.638,2.329
9560,16,2,9.943,-1.045
9560,20,2,9.979,-4.706
9600,9,1,10.878,-3.063
9600,4,1,10.150,3.200
9600,3,1,9.281,-6.904
9600,8,1,6.946,-4.593
9600,7,1,2.911,1.978
9600,20,2,9.958,-4.703
9600,16,2,10.001,-1.045
9600,22,2,7.398,-2.947
9600,21,2,10.592,2.396
9600,19,2,5.078,1.704
9640,4,1,10.113,3.222
9640,8,1,7.074,-4.636
9640,9,1,10.997,-3.103
9640,7,1,2.932,1.990
9640,3,1,9.260,-6.910
9640,22,2,7.477,-2.960
9640,20,2,9.970,-4.682
9640,16,2,10.119,-1.033
9640,21,2,10.531,2.429
9640,19,2,5.090,1.725
9680,4,1,10.040,3.231
9680,8,1,7.163,-4.682
9680,9,1,11.043,-3.121
9680,7,1,2.923,1.996
9680,3,1,9.196,-6.895
9680,21,2,10.461,2.478
9680,16,2,10.156,-1.036
9680,22,2,7.535,-3.002
9680,19,2,5.075,1.719
9680,20,2,9.952,-4.685
9720,9,1,11.138,-3.161
9720,8,1,7.251,-4.724
9720,7,1,2.923,1.996
9720,4,1,9.982,3.261
9720,3,1,9.165,-6.901
9720,22,2,7.629,-3.018
9720,21,2,10.427,2.518
9720,19,2,5.087,1.740
9720,16,2,10.251,-1.024
9720,20,2,9.958,-4.657
9760,4,1,9.900,3.307
9760,7,1,2.960,1.993
9760,9,1,11.223,-3.173
9760,3,1,9.111,-6.889
9760,8,1,7.379,-4.724
9760,22,2,7.675,-3.033
9760,21,2,10.379,2.557
9760,16,2,10.324,-1.018
9760,20,2,9.946,-4.633
9760,19,2,5.087,1.750
9800,9,1,11.333,-3.176
9800,8,1,7.468,-4.724
9800,3,1,9.053,-6.886
9800,7,1,3.002,1.993
9800,4,1,9.854,3.353
9800,22,2,7.745,-3.054
9800,19,2,5.102,1.771
9800,21,2,10.333,2.566
9800,20,2,9.952,-4.599
9800,16,2,10.436,-1.006
9840,8,1,7.556,-4.767
9840,4,1,9.742,3.383
9840,7,1,3.045,1.993
9840,3,1,8.970,-6.870
9840,9,1,11.378,-3.188
9840,20,2,9.934,-4.612
9840,16,2,10.470,-1.018
9840,19,2,5.084,1.759
9840,22,2,7.766,-3.091
9840,21,2,10.251,2.634
9880,3,1,8.943,-6.858
9880,8,1,7.684,-4.813
9880,4,1,9.668,3.444
9880,9,1,11.467,-3.191
9880,7,1,3.082,2.024
9880,16,2,10.558,-1.006
9880,22,2,7.843,-3.069
9880,20,2,9.940,-4.575
9880,19,2,5.099,1.777
9880,21,2,10.180,2.658
9920,4,1,9.580,3.490
9920,3,1,8.882,-6.840
9920,8,1,7.772,-4.856
9920,7,1,3.097,2.039
9920,9,1,11.531,-3.203
9920,21,2,10.116,2.704
9920,22,2,7.894,-3.088
9920,16,2,10.625,-1.009
9920,19,2,5.099,1.777
9920,20,2,9.934,-4.560
9960,8,1,7.904,-4.898
9960,4,1,9.489,3.560
9960,3,1,8.839,-6.825
9960,7,1,3.139,2.070
9960,9,1,11.634,-3.207
9960,22,2,7.940,-3.072
9960,19,2,5.115,1.795
9960,20,2,9.940,-4.520
9960,21,2,10.071,2.740
9960,16,2,10.729,-1.000
10000,4,1,9.415,3.572
10000,9,1,11.668,-3.213
10000,8,1,8.035,-4.941
10000,7,1,3.182,2.112
10000,3,1,8.784,-6.776
10000,21,2,9.973,2.789
10000,19,2,5.102,1.774
10000,20,2,9.934,-4.505
10000,16,2,10.763,-1.012
10000,22,2,7.934,-3.100
10040,3,1,8.733,-6.751
10040,8,1,8.132,-4.987
10040,7,1,3.182,2.155
10040,9,1,11.726,-3.222
10040,4,1,9.330,3.609
10040,22,2,7.965,-3.109
10040,21,2,9.903,2.835
10040,20,2,9.937,-4.490
10040,19,2,5.109,1.777
10040,16,2,10.821,-1.015
10080,4,1,9.251,3.649
10080,7,1,3.182,2.201
10080,9,1,11.781,-3.225
10080,3,1,8.690,-6.736
10080,8,1,8.242,-5.038
10080,16,2,10.878,-1.015
10080,21,2,9.830,2.880
10080,22,2,7.983,-3.115
10080,20,2,9.940,-4.481
10080,19,2,5.112,1.774
10120,9,1,11.866,-3.231
10120,7,1,3.194,2.228
10120,4,1,9.202,3.697
10120,3,1,8.672,-6.709
10120,8,1,8.367,-5.051
10120,19,2,5.133,1.798
10120,21,2,9.793,2.896
10120,16,2,10.973,-1.009
10120,22,2,8.025,-3.094
10120,20,2,9.952,-4.438
10160,3,1,8.614,-6.678
10160,8,1,8.452,-5.051
10160,9,1,11.863,-3.228
10160,7,1,3.246,2.243
10160,4,1,9.098,3.722
10160,19,2,5.118,1.826
10160,20,2,9.946,-4.432
10160,22,2,7.989,-3.112
10160,16,2,11.013,-1.018
10160,21,2,9.687,2.957
10200,7,1,3.264,2.237
10200,9,1,11.909,-3.231
10200,4,1,9.019,3.758
10200,8,1,8.568,-5.075
10200,3,1,8.580,-6.657
10200,22,2,7.980,-3.106
10200,20,2,9.955,-4.426
10200,19,2,5.127,1.835
10200,21,2,9.626,2.999
10200,16,2,11.070,-1.018
10240,8,1,8.653,-5.118
10240,4,1,8.937,3.777
10240,7,1,3.283,2.228
10240,9,1,11.954,-3.237
10240,3,1,8.544,-6.639
10240,22,2,7.968,-3.100
10240,19,2,5.136,1.841
10240,21,2,9.568,3.039
10240,20,2,9.970,-4.420
10240,16,2,11.125,-1.018
10280,4,1,8.848,3.819
10280,3,1,8.504,-6.648
10280,8,1,8.742,-5.163
10280,9,1,12.018,-3.249
10280,7,1,3.301,2.204
10280,16,2,11.208,-1.006
10280,19,2,5.160,1.871
10280,22,2,7.992,-3.075
10280,21,2,9.540,3.079
10280,20,2,9.991,-4.423
10320,9,1,12.055,-3.255
10320,4,1,8.760,3.853
10320,3,1,8.467,-6.629
10320,8,1,8.861,-5.206
10320,7,1,3.325,2.176
10320,21,2,9.485,3.115
10320,16,2,11.256,-1.003
10320,20,2,10.013,-4.420
10320,22,2,7.974,-3.069
10320,19,2,5.166,1.881
10360,9,1,12.089,-3.264
10360,8,1,8.967,-5.240
10360,7,1,3.353,2.146
10360,4,1,8.669,3.856
10360,3,1,8.431,-6.605
10360,19,2,5.169,1.890
10360,21,2,9.434,3.155
10360,16,2,11.305,-0.994
10360,20,2,10.037,-4.420
10360,22,2,7.946,-3.063
10400,8,1,9.062,-5.273
10400,4,1,8.586,3.895
10400,7,1,3.374,2.124
10400,3,1,8.391,-6.587
10400,9,1,12.122,-3.274
10400,22,2,7.919,-3.060
10400,16,2,11.354,-0.991
10400,21,2,9.379,3.194
10400,19,2,5.176,1.893
10400,20,2,10.068,-4.417
10440,9,1,12.165,-3.274
10440,3,1,8.346,-6.541
10440,8,1,9.193,-5.358
10440,7,1,3.374,2.082
10440,4,1,8.541,3.941
10440,22,2,7.873,-3.060
10440,20,2,10.110,-4.417
10440,21,2,9.336,3.240
10440,19,2,5.176,1.893
10440,16,2,11.397,-0.991
10480,3,1,8.306,-6.520
10480,7,1,3.399,2.042
10480,4,1,8.440,3.969
10480,8,1,9.297,-5.422
10480,9,1,12.192,-3.283
10480,16,2,11.436,-0.985
10480,19,2,5.188,1.884
10480,21,2,9.281,3.280
10480,22,2,7.843,-3.063
10480,20,2,10.150,-4.420
10520,7,1,3.420,2.003
10520,8,1,9.400,-5.465
10520,3,1,8.263,-6.495
10520,4,1,8.355,4.011
10520,9,1,12.217,-3.292
10520,16,2,11.470,-0.981
10520,19,2,5.203,1.875
10520,20,2,10.187,-4.420
10520,21,2,9.223,3.322
10520,22,2,7.812,-3.066
10560,7,1,3.447,1.948
10560,8,1,9.513,-5.514
10560,9,1,12.241,-3.301
10560,3,1,8.224,-6.468
10560,4,1,8.266,4.054
10560,19,2,5.224,1.856
10560,22,2,7.785,-3.079
10560,20,2,10.229,-4.420
10560,16,2,11.497,-0.981
10560,21,2,9.172,3.365
10600,9,1,12.262,-3.292
10600,4,1,8.208,4.072
10600,7,1,3.511,1.890
10600,3,1,8.181,-6.419
10600,8,1,9.601,-5.560
10600,21,2,9.117,3.408
10600,22,2,7.715,-3.100
10600,19,2,5.243,1.826
10600,20,2,10.244,-4.420
10600,16,2,11.500,-0.997
10640,3,1,8.129,-6.386
10640,4,1,8.166,4.115
10640,7,1,3.542,1.814
10640,9,1,12.287,-3.298
10640,8,1,9.693,-5.618
10640,22,2,7.684,-3.112
10640,21,2,9.062,3.444
10640,16,2,11.519,-1.003
10640,20,2,10.272,-4.414
10640,19,2,5.285,1.792
10680,7,1,3.581,1.734
10680,4,1,8.096,4.136
10680,8,1,9.793,-5.682
10680,9,1,12.311,-3.307
10680,3,1,8.083,-6.352
10680,19,2,5.328,1.759
10680,21,2,9.010,3.472
10680,20,2,10.299,-4.407
10680,22,2,7.657,-3.130
10680,16,2,11.534,-1.006
10720,7,1,3.612,1.643
10720,4,1,8.007,4.136
10720,3,1,8.062,-6.355
10720,9,1,12.366,-3.338
10720,8,1,9.863,-5.712
10720,19,2,5.410,1.704
10720,20,2,10.327,-4.401
10720,16,2,11.555,-0.997
10720,22,2,7.684,-3.130
10720,21,2,8.986,3.469
10760,3,1,8.016,-6.322
10760,4,1,7.968,4.164
10760,9,1,12.390,-3.350
10760,7,1,3.655,1.554
10760,8,1,9.946,-5.746
10760,22,2,7.660,-3.155
10760,16,2,11.561,-1.006
10760,20,2,10.348,-4.395
10760,21,2,8.937,3.484
10760,19,2,5.462,1.670
10800,9,1,12.409,-3.362
10800,7,1,3.706,1.460
10800,3,1,7.974,-6.285
10800,4,1,7.922,4.164
10800,8,1,10.028,-5.791
10800,21,2,8.885,3.493
10800,20,2,10.366,-4.389
10800,19,2,5.520,1.628
10800,22,2,7.635,-3.182
10800,16,2,11.564,-1.015
10840,4,1,7.879,4.164
10840,3,1,7.931,-6.242
10840,7,1,3.761,1.369
10840,8,1,10.113,-5.834
10840,9,1,12.427,-3.380
10840,21,2,8.836,3.499
10840,20,2,10.385,-4.380
10840,16,2,11.564,-1.021
10840,22,2,7.611,-3.210
10840,19,2,5.572,1.591
10880,7,1,3.783,1.280
10880,8,1,10.183,-5.886
10880,3,1,7.894,-6.224
10880,4,1,7.837,4.206
10880,9,1,12.448,-3.426
10880,19,2,5.633,1.558
10880,16,2,11.583,-1.018
10880,20,2,10.424,-4.371
10880,22,2,7.626,-3.222
10880,21,2,8.791,3.496
10920,7,1,3.850,1.201
10920,9,1,12.470,-3.453
10920,4,1,7.763,4.255
10920,3,1,7.864,-6.181
10920,8,1,10.260,-5.925
10920,22,2,7.605,-3.246
10920,19,2,5.678,1.524
10920,21,2,8.742,3.490
10920,20,2,10.446,-4.368
10920,16,2,11.579,-1.027
10960,4,1,7.712,4.286
10960,7,1,3.926,1.113
10960,8,1,10.342,-5.974
10960,3,1,7.840,-6.145
10960,9,1,12.497,-3.484
10960,16,2,11.576,-1.033
10960,21,2,8.690,3.484
10960,20,2,10.467,-4.365
10960,19,2,5.724,1.478
10960,22,2,7.590,-3.267
11000,8,1,10.424,-6.020
11000,7,1,4.069,1.033
11000,9,1,12.527,-3.514
11000,3,1,7.815,-6.105
11000,4,1,7.672,4.347
11000,16,2,11.573,-1.042
11000,21,2,8.638,3.472
11000,19,2,5.770,1.426
11000,22,2,7.574,-3.280
11000,20,2,10.485,-4.356
11040,8,1,10.473,-6.072
11040,7,1,4.206,0.960
11040,9,1,12.512,-3.527
11040,3,1,7.797,-6.066
11040,4,1,7.626,4.362
11040,21,2,8.583,3.472
11040,22,2,7.507,-3.319
11040,16,2,11.549,-1.049
11040,20,2,10.497,-4.359
11040,19,2,5.770,1.356
11080,3,1,7.776,-6.029
11080,7,1,4.307,0.878
11080,4,1,7.574,4.435
11080,8,1,10.540,-6.114
11080,9,1,12.540,-3.557
11080,16,2,11.543,-1.052
11080,22,2,7.501,-3.322
11080,19,2,5.816,1.292
11080,20,2,10.519,-4.356
11080,21,2,8.531,3.460
11120,9,1,12.573,-3.581
11120,4,1,7.523,4.511
11120,7,1,4.411,0.802
11120,8,1,10.601,-6.154
11120,3,1,7.751,-6.002
11120,19,2,5.864,1.213
11120,20,2,10.537,-4.350
11120,21,2,8.486,3.447
11120,16,2,11.537,-1.052
11120,22,2,7.495,-3.316
11160,8,1,10.665,-6.200
11160,3,1,7.730,-5.974
11160,9,1,12.607,-3.603
11160,7,1,4.529,0.725
11160,4,1,7.465,4.551
11160,16,2,11.531,-1.049
11160,22,2,7.495,-3.307
11160,19,2,5.916,1.131
11160,20,2,10.555,-4.347
11160,21,2,8.440,3.438
11200,3,1,7.730,-5.959
11200,9,1,12.622,-3.597
11200,8,1,10.720,-6.230
11200,7,1,4.663,0.649
11200,4,1,7.449,4.590
11200,19,2,5.935,1.036
11200,21,2,8.367,3.444
11200,22,2,7.437,-3.295
11200,16,2,11.512,-1.052
11200,20,2,10.555,-4.359
11240,9,1,12.649,-3.612
11240,3,1,7.712,-5.941
11240,4,1,7.422,4.630
11240,8,1,10.781,-6.279
11240,7,1,4.773,0.585
11240,22,2,7.437,-3.274
11240,16,2,11.503,-1.039
11240,19,2,5.977,0.948
11240,20,2,10.577,-4.359
11240,21,2,8.336,3.438
11280,8,1,10.842,-6.325
11280,9,1,12.674,-3.618
11280,3,1,7.693,-5.919
11280,7,1,4.862,0.543
11280,4,1,7.401,4.673
11280,20,2,10.598,-4.368
11280,16,2,11.497,-1.030
11280,22,2,7.440,-3.252
11280,19,2,6.020,0.860
11280,21,2,8.312,3.432
11320,3,1,7.666,-5.910
11320,8,1,10.933,-6.370
11320,4,1,7.376,4.734
11320,7,1,4.947,0.454
11320,9,1,12.747,-3.642
11320,21,2,8.294,3.408
11320,22,2,7.498,-3.188
11320,19,2,6.105,0.783
11320,20,2,10.625,-4.365
11320,16,2,11.509,-1.018
11360,8,1,10.988,-6.413
11360,7,1,5.105,0.387
11360,9,1,12.744,-3.624
11360,4,1,7.340,4.749
11360,3,1,7.632,-5.910
11360,16,2,11.494,-1.021
11360,19,2,6.139,0.698
11360,20,2,10.613,-4.377
11360,21,2,8.251,3.420
11360,22,2,7.486,-3.179
11400,4,1,7.321,4.792
11400,7,1,5.249,0.287
11400,3,1,7.617,-5.904
11400,8,1,11.052,-6.465
11400,9,1,12.774,-3.624
11400,16,2,11.488,-1.003
11400,20,2,10.638,-4.389
11400,19,2,6.184,0.616
11400,21,2,8.233,3.408
11400,22,2,7.492,-3.149
11440,3,1,7.602,-5.898
11440,9,1,12.802,-3.624
11440,4,1,7.303,4.837
11440,8,1,11.116,-6.517
11440,7,1,5.416,0.189
11440,21,2,8.221,3.396
11440,22,2,7.501,-3.121
11440,19,2,6.236,0.543
11440,16,2,11.482,-0.988
11440,20,2,10.662,-4.404
11480,8,1,11.195,-6.590
11480,3,1,7.562,-5.889
11480,4,1,7.270,4.883
11480,9,1,12.851,-3.642
11480,7,1,5.532,0.085
11480,20,2,10.708,-4.407
11480,22,2,7.565,-3.091
11480,16,2,11.494,-0.963
11480,19,2,6.325,0.482
11480,21,2,8.248,3.359
11520,9,1,12.887,-3.633
11520,7,1,5.666,-0.027
11520,4,1,7.254,4.929
11520,3,1,7.535,-5.889
11520,8,1,11.253,-6.605
11520,19,2,6.401,0.427
11520,21,2,8.239,3.338
11520,20,2,10.735,-4.417
11520,22,2,7.574,-3.060
11520,16,2,11.491,-0.945
11560,9,1,12.905,-3.606
11560,4,1,7.227,4.962
11560,3,1,7.510,-5.898
11560,8,1,11.302,-6.657
11560,7,1,5.843,-0.158
11560,16,2,11.479,-0.911
11560,22,2,7.559,-3.027
11560,20,2,10.753,-4.423
11560,19,2,6.492,0.360
11560,21,2,8.208,3.310
11600,9,1,12.942,-3.597
11600,7,1,5.995,-0.253
11600,4,1,7.206,5.011
11600,3,1,7.480,-5.901
11600,8,1,11.339,-6.703
11600,20,2,10.784,-4.426
11600,16,2,11.476,-0.890
11600,21,2,8.208,3.289
11600,22,2,7.568,-2.999
11600,19,2,6.590,0.323
11640,8,1,11.412,-6.754
11640,3,1,7.465,-5.901
11640,4,1,7.199,5.084
11640,9,1,13.012,-3.612
11640,7,1,6.145,-0.363
11640,19,2,6.703,0.299
11640,20,2,10.842,-4.426
11640,16,2,11.482,-0.850
11640,22,2,7.596,-2.944
11640,21,2,8.236,3.243
11680,3,1,7.437,-5.910
11680,7,1,6.316,-0.433
11680,8,1,11.436,-6.785
11680,4,1,7.178,5.124
11680,9,1,13.046,-3.600
11680,22,2,7.605,-2.902
11680,21,2,8.245,3.213
11680,20,2,10.872,-4.426
11680,19,2,6.812,0.280
11680,16,2,11.476,-0.835
11720,7,1,6.489,-0.518
11720,9,1,13.049,-3.581
11720,3,1,7.425,-5.919
11720,4,1,7.166,5.169
11720,8,1,11.448,-6.809
11720,19,2,6.910,0.253
11720,22,2,7.587,-2.841
11720,20,2,10.875,-4.426
11720,16,2,11.424,-0.814
11720,21,2,8.218,3.155
11760,8,1,11.500,-6.840
11760,7,1,6.681,-0.585
11760,4,1,7.142,5.209
11760,3,1,7.401,-5.931
11760,9,1,13.079,-3.572
11760,21,2,8.236,3.115
11760,20,2,10.900,-4.417
11760,22,2,7.605,-2.777
11760,19,2,7.026,0.247
11760,16,2,11.412,-0.802
11800,7,1,6.886,-0.640
11800,4,1,7.117,5.243
11800,3,1,7.361,-5.941
11800,9,1,13.104,-3.566
11800,8,1,11.555,-6.904
11800,19,2,7.148,0.241
11800,22,2,7.629,-2.704
11800,21,2,8.254,3.075
11800,20,2,10.924,-4.414
11800,16,2,11.400,-0.792
11840,3,1,7.361,-5.941
11840,8,1,11.610,-6.925
11840,9,1,13.143,-3.575
11840,4,1,7.096,5.291
11840,7,1,7.029,-0.689
11840,20,2,10.958,-4.401
11840,21,2,8.303,3.039
11840,16,2,11.394,-0.792
11840,22,2,7.678,-2.624
11840,19,2,7.260,0.256
11880,3,1,7.331,-5.947
11880,9,1,13.122,-3.560
11880,8,1,11.653,-6.925
11880,7,1,7.224,-0.725
11880,4,1,7.099,5.310
11880,20,2,10.949,-4.401
